127.0.0.1 - - [22/Oct/2013:22:13:32 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/scripts/lib/bootstrap-2.2.1.min.js HTTP/1.1" 200 25748
127.0.0.1 - - [22/Oct/2013:22:13:32 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/scripts/lib/plugins/jquery.cookie.js HTTP/1.1" 200 1949
127.0.0.1 - - [22/Oct/2013:22:13:32 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/scripts/script.js HTTP/1.1" 200 1511
127.0.0.1 - - [22/Oct/2013:22:13:32 +0800] "POST /struts2-demo-web-1.0-SNAPSHOT/j_security_check HTTP/1.1" 302 -
127.0.0.1 - - [22/Oct/2013:22:13:32 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/mainMenu HTTP/1.1" 200 4718
127.0.0.1 - - [22/Oct/2013:22:13:33 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/dwr/ HTTP/1.1" 302 -
127.0.0.1 - - [22/Oct/2013:22:13:33 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/dwr/index.html HTTP/1.1" 200 4506
127.0.0.1 - - [22/Oct/2013:22:13:33 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/dwr/test/UserManager HTTP/1.1" 200 23392
127.0.0.1 - - [22/Oct/2013:22:13:33 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/dwr/interface/UserManager.js HTTP/1.1" 200 395
127.0.0.1 - - [22/Oct/2013:22:13:33 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/dwr/engine.js HTTP/1.1" 200 45825
127.0.0.1 - - [22/Oct/2013:22:13:33 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/dwr/util.js HTTP/1.1" 200 46148
127.0.0.1 - - [22/Oct/2013:22:13:34 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT HTTP/1.1" 302 -
127.0.0.1 - - [22/Oct/2013:22:13:34 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/ HTTP/1.1" 302 -
127.0.0.1 - - [22/Oct/2013:22:13:34 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/mainMenu HTTP/1.1" 302 -
127.0.0.1 - - [22/Oct/2013:22:13:34 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/login HTTP/1.1" 200 5136
127.0.0.1 - - [22/Oct/2013:22:13:34 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/scripts/lib/jquery-1.8.2.min.js HTTP/1.1" 200 93436
127.0.0.1 - - [22/Oct/2013:22:13:34 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/styles/lib/bootstrap-2.2.1.min.css HTTP/1.1" 200 101274
127.0.0.1 - - [22/Oct/2013:22:13:35 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/styles/lib/bootstrap-responsive-2.2.1.min.css HTTP/1.1" 200 16529
127.0.0.1 - - [22/Oct/2013:22:13:35 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/styles/style.css HTTP/1.1" 200 4506
127.0.0.1 - - [22/Oct/2013:22:13:35 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/scripts/lib/bootstrap-2.2.1.min.js HTTP/1.1" 200 25748
127.0.0.1 - - [22/Oct/2013:22:13:35 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/scripts/lib/plugins/jquery.cookie.js HTTP/1.1" 200 1949
127.0.0.1 - - [22/Oct/2013:22:13:35 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/scripts/script.js HTTP/1.1" 200 1511
127.0.0.1 - - [22/Oct/2013:22:13:35 +0800] "POST /struts2-demo-web-1.0-SNAPSHOT/j_security_check HTTP/1.1" 302 -
127.0.0.1 - - [22/Oct/2013:22:13:35 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/mainMenu HTTP/1.1" 200 4718
127.0.0.1 - - [22/Oct/2013:22:13:38 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/uploadFile HTTP/1.1" 200 7037
127.0.0.1 - - [22/Oct/2013:22:13:38 +0800] "GET /struts2-demo-web-1.0-SNAPSHOT/struts/css_xhtml/validation.js HTTP/1.1" 200 2205
127.0.0.1 - - [22/Oct/2013:22:13:40 +0800] "POST /struts2-demo-web-1.0-SNAPSHOT/uploadFile!upload HTTP/1.1" 200 6469
